,"Calcium, Ca","Carbohydrate, by difference",Energy,"Fiber, total dietary","Folate, DFE","Iron, Fe","Magnesium, Mg",Niacin,"Phosphorus, P","Potassium, K",Protein,Riboflavin,Thiamin,"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin E (alpha-tocopherol),Vitamin K (phylloquinone),"Zinc, Zn"
"(2012, 290142, 1)",-923.028570057144,-616.9645651638857,-52866.057118445715,-53.165713572571434,648.9714340571428,-21.97999992868572,-942.0571354514286,-18.85331410331429,-3240.8571368228577,-1779.1427589485684,-248.41428541531428,-1.2618285514057148,-1.0234285629257154,882.0000008228571,-30.46114285714286,-4.8469141850514275,-75.26856904228572,-154.36399997257143,-414.19428557714286,3.1794286125714244
"(2012, 290147, 1)",-103.42857252571457,-393.73428571428576,-5442.714325211427,-71.82857142857145,483.28571332571426,-29.268571450514294,-330.2857170285715,7.639571278399991,-2312.4286099657147,-291.8571750857154,-94.15714495131434,0.8377142795428576,1.1668571383314283,1348.1428568685715,-13.508571700114288,-0.1591428731885709,100.34285714285716,19.281428497371426,-509.51428571428573,7.855714243200001
"(2012, 290149, 1)",-376.6857367771431,-336.09771858788577,-5119.0857326628575,-75.08571573942855,34.17142239999998,-12.489714437942858,-434.05714409142865,-8.325142853028574,-3003.3142862628574,-4975.885795885713,-144.25714331794282,-0.31200000836571373,-0.5925714473600001,749.7142884571429,-17.941714285714287,-2.308000005485715,-577.2857269988572,15.280000024685714,-394.22857034514277,7.9205714326857155
"(2012, 290151, 1)",-673.5999907714286,-312.83884200800003,-5775.999731828571,-73.87428348857142,348.5714410571428,-19.439999706857144,-250.62856002857154,5.633143156799999,-1498.857113000001,-8771.885271314284,-88.9462848837143,1.0405714459428574,-0.002057082057143056,1305.4857180857143,-13.485714285714288,-3.109599840942857,-95.45713357428576,17.235428761428572,-207.4171416085714,9.104000130285714
"(2012, 290153, 1)",387.5427981714274,-728.7874420662861,-54806.286063725725,-20.217143488000033,2194.857141897143,-41.574286657828594,178.68570416457078,-52.57428717005712,-1489.7143552457164,13984.457078537143,-378.50400468068574,0.48742849942856914,-3.854857286445718,4318.857142582857,-38.677143128685714,-1.4640000412800003,27.80000000000001,-83.67714293120002,-367.88571428571424,13.0285711446857
"(2012, 290158, 1)",364.6857142857143,-85.04857142857142,-309.7142857142853,-6.731428571428573,330.74285714285713,-5.4719999999999995,186.22857142857143,14.330114285714286,435.8285714285714,2729.7714285714287,4.9834285714285755,1.0145714285714287,0.9521142857142857,867.6,2.4,1.0422285714285713,70.97142857142856,13.700571428571429,-77.46857142857141,9.106285714285715
"(2012, 290165, 1)",1807.457142857143,61.795028571428645,-1779.8742857142843,-17.14571428571429,967.9142857142857,-18.628285714285717,213.74285714285702,13.801514285714283,924.2285714285717,7397.742857142857,-35.15342857142858,1.9506285714285716,1.4297714285714287,2121.4571428571426,-6.516571428571428,0.874828571428572,38.977142857142866,39.18114285714286,-342.4257142857143,11.988285714285713
"(2012, 290170, 1)",230.3142857142857,-45.976399999999956,-13645.588571428569,-29.88857142857144,853.6285714285714,-15.585428571428572,105.17142857142846,7.195799999999998,-738.6285714285714,4440.6,-52.12485714285717,1.3592000000000004,0.9412000000000003,1861.4571428571428,-7.716571428571429,0.6319714285714286,102.26285714285714,-10.276000000000003,-350.14,4.816857142857142
"(2012, 290171, 1)",-363.1428571428569,-63.04114285714286,-3158.5714285714284,0.011428571428570677,191.37142857142857,-5.339999999999998,-4.742857142857076,-6.9023999999999965,-1112.9142857142854,1319.485714285714,-75.58571428571426,-0.05999999999999961,-0.760285714285714,559.3142857142857,-6.929142857142857,0.015314285714285836,16.36,11.109142857142857,16.982857142857142,2.8257142857142865
"(2012, 290176, 1)",484.57142857142844,-94.56571428571431,-1679.6571428571433,-27.59999999999998,572.8,-21.460571428571427,408.8571428571429,-11.7072,-388.57142857142867,4772.114285714286,-67.76000000000002,0.19108571428571475,0.7462857142857142,987.8857142857142,-8.089142857142857,-0.13999999999999968,28.09714285714287,24.4,132.57142857142856,-9.954285714285717
"(2012, 290178, 1)",-1630.6858304742864,-686.6145992041144,-14992.657721725715,-20.440001577714284,491.14285398857146,-43.05714473325714,41.085699408571486,-48.06885973961144,-2430.285743674286,2921.2570465657145,-161.6445746949143,-1.5231429864685713,-5.558000280851429,1267.9999887542858,-8.211428299885714,-0.6491429129828572,3.9142819565714433,22.4028570688,126.71428354742858,1.574285232457143
"(2012, 300001, 1)",-534.5714666457143,-3080.7183396208566,-30835.428975628573,-139.4514336502857,59.65712040571441,-62.65428679394286,-1672.4571802514283,-11.282971245125715,-7115.428653840001,-30310.915324285714,-375.4977160568,0.1264571355771431,-1.5005715362971421,921.5999942342858,-9.696571009257141,-7.6992002396571415,-364.3771614582856,9.396571312399999,89.27428375428573,-46.959428603314294
"(2012, 300010, 1)",-3417.7141657142856,-935.9371255771428,-32229.42827410285,-327.7142786925715,894.5714321371427,-154.99142595062858,-2067.542811337143,-53.60799976041142,-4720.28567424,-11753.999669074292,-380.7057115428571,-3.864857093622856,-1.1008571180342859,2025.7142817371428,-3.4171428571428564,-7.598857073462857,44.02856797257141,15.045714464,-2402.514242500571,-16.665713984000007
"(2012, 300011, 1)",2041.4285886399998,-891.435683856686,-213639.71375526284,-69.68570981085713,367.7428819257142,-6.980856757314285,166.22859375999985,-2.1405712246742894,-1290.1713682514287,-13209.399124371434,-39.98457069234286,1.262257164217143,-1.1671713089257154,1955.82857876,-7.1994286804000005,-7.021142565611429,-333.69998133657145,-1324.6902853168,-170.99142624571425,-1.4797144635428552
"(2012, 300020, 1)",-993.9999967085714,-411.22285276525713,-3655.1428401371422,-73.48571370971429,186.00000384,-5.037142791314288,7.028575268571444,-17.30199990208,-479.99999533714276,535.4286287542855,-83.2971426486857,-0.6025714151314285,-0.5054285599085713,617.1428585142858,-6.814285714285713,-2.2348571017142858,-206.5999948434286,11.905714335085715,30.142858240000002,-13.722857115428575
"(2012, 300025, 1)",1879.8285702,-169.62342879325718,-5643.600006308572,35.822857096,724.4571423714285,8.613714254114287,675.4857136634286,2.6341142210971427,526.3999985885714,8385.828558708572,-34.342857225657156,1.3802285695257148,-0.38160000412000006,1527.99999712,4.8,2.646857140274286,121.58857070057144,29.0308571064,195.58857089828572,16.87314284582857
"(2012, 300026, 1)",2148.857133942857,184.28857014765714,-9974.400007045713,66.19999976685715,919.4285659428572,-10.476000590799998,613.0285626514285,-38.10371563259429,-2362.0000864000003,7558.857015451428,-210.0371498857143,0.27314280585142914,1.4859999773714287,2205.7142843428574,-38.165715146971436,-1.727428693897143,218.54285612799998,2.367428903428575,288.5714282788571,-28.977144083200002
"(2012, 300036, 1)",-781.6000460799996,-1018.8931428571427,-29348.57158710857,-73.47428571428568,-118.28572306285696,-38.80285787245714,-1355.9428991085715,-112.04685950034286,-11500.000337645713,-30131.82903579429,-772.2354499904001,-2.921714363885714,-5.329714368274286,1271.42855936,-104.20857471451427,-18.171428840502855,-381.60000096,-23.788572355657138,144.3714284617143,-56.374286235428585
"(2012, 300041, 1)",1630.57143104,333.7714285714286,-1572.571439817143,75.77142857142857,921.4285714285713,-13.487499503542864,-84.35000082285706,-52.49999911954286,-7930.285747474285,-96.28570358857178,-535.7542851190857,0.2811428862171428,0.46057143131428546,2156.57142912,-93.77714281051428,-4.615428513554285,230.0,19.748571327085713,314.51428618057145,-15.929284639085715
"(2012, 300047, 1)",-684.4571450514286,30.850857142857137,-4412.342936137143,26.857142857142858,179.94285522285716,-19.053142901028576,-601.9428626285713,-55.022857443199996,-7517.428648502857,-6583.542921599999,-481.63028990262853,-1.5497714409142855,-1.6041714376228573,504.68571373714286,-74.7920005430857,-5.598914317805714,68.78857142857143,-5.424000148114285,112.81142857142856,-14.782857227885717
"(2012, 300051, 1)",-1804.0000022514287,-4251.874189301943,-76151.99926525714,-470.6857076445715,-2223.428497245714,-108.4285702850286,-4085.9999093828574,-92.75999800395428,-10421.71416337143,-89269.14098482285,-418.50285322045715,-6.643428380297143,-13.137142602011428,-1953.714158365714,-26.742857142857144,-37.31828487418285,-2259.657083322286,-89.6857139742857,-2426.2856604217145,-20.022856528000005
"(2012, 300053, 1)",3319.2000016628567,-497.09716070234276,-6958.514286662856,22.6399989125714,1373.7142736342857,6.126571633314271,118.1142693257143,-4.546170694034288,-551.8285482057154,4681.485492565713,-170.59313890000004,0.9615999975542859,1.3735999730628574,2251.54282208,-25.790856553142863,-4.617371480948571,-163.92572615314282,35.145428544000005,-672.2543019657141,4.015143890914274
"(2012, 300055, 1)",2113.4857099885717,-1166.4822824077714,-64698.51434468571,-49.88571438171431,389.0857114685714,-15.453142895085719,-1350.5714315657142,-1.3654289112514277,-4249.885785525714,-17416.00005596,-138.14343238657142,0.38771427986857265,-1.6125142954685714,1598.5142813828572,-11.613714772228574,-8.19948573178857,-507.91428694857143,-126.93257170937144,-45.94285536000001,13.018285617542855
"(2012, 300057, 1)",-1015.4285752285714,-1858.5608550311426,-67397.91441002858,-201.3799993485714,-1274.5714242285717,-48.40000092285713,-2172.228574685714,-166.8197163002571,-7832.2857881142845,-36719.42859151428,-478.50572327542864,-5.5211429288,-5.9631428604000005,344.57144919999996,-34.48857259571429,-22.90114299177143,-739.1428497057143,-226.83714265628572,-61.314282348571396,-70.6457164897143
"(2012, 300065, 1)",455.428579657143,-1199.5245659099428,-31654.25704438857,-30.07428489142856,364.71428873142855,-15.21999983268573,-877.2857074285714,8.82614300992,-3649.999987108571,-5673.7141932800005,-189.29285671222857,0.735285731017143,0.5200000213942859,-5432.856948388571,-2.9057142857142857,-1.4669999426742861,6.1000006582857225,-119.38857135725712,67.58571477942857,-16.11285706057143
"(2012, 300071, 1)",-956.7142897314286,-1627.7525940949713,-30989.34290902857,-50.005714491999996,-339.9428559028572,-31.242285892400005,-988.314283942857,-104.00374277741714,-3706.457122428572,-3391.0285494742857,-270.7014280289143,-2.2502571386914285,-1.7979714244685712,574.7714287085714,-13.218857007085713,-5.025171415748573,21.214285681142854,-84.38285710502858,74.52857144457144,-29.54828568622858
"(2012, 300073, 1)",-2878.2856022799997,-1065.3657124134857,-27176.857086000004,-256.2285668794286,-276.2857232057145,-96.93428335920004,-2268.85710612,-60.13199991744,-10409.714236988573,-35450.28579300572,-600.3714245786857,-1.9897142501485714,-3.834857174582857,523.4285695485714,-82.46857115702858,-14.167428645594288,-415.2000111617143,-38.83999990474287,-1150.3999574314284,-11.265714070399998
"(2012, 300076, 1)",1800.6285727999998,-264.6405708950857,-8987.571426102855,-18.542856978285727,978.9714306285714,-1.0284285343999997,453.4142872228572,21.49382865289143,728.8571461485715,6879.2000325028575,-36.651999879314275,1.9121142883200002,2.4488571479314287,1732.80000576,-3.9417142857142853,1.706000010971429,112.77714473600001,2.3914286454857105,-174.82857034514285,9.527142880457145
"(2012, 300080, 1)",1651.7142833828575,-366.3571428571428,-24966.114319588567,25.857142857142847,1511.5428561828571,-14.567428841599991,1034.0571405257144,0.28811369531428,-1.428593371428633,14616.342819565712,-23.882859534628608,1.5523999792914287,-0.11714286303999977,3325.371428022857,-5.4131431520000035,1.1759999550171427,-46.879999999999995,-66.99142859474284,425.7428569097143,11.305713705599999
"(2012, 300082, 1)",1008.5428571428571,-2166.5042857142857,-46044.28571428571,-161.74571428571429,-1157.6857142857143,-33.313428571428574,-2037.057142857143,-42.902885714285716,-8403.028571428573,-46477.22857142857,-350.9922857142857,-3.036,-5.050171428571428,-1051.1142857142859,-40.45714285714286,-20.84105714285714,-1247.4285714285716,-85.63657142857143,-1233.8828571428573,-2.2379999999999995
"(2012, 300083, 1)",-4707.657139977144,-695.3537132187425,-31113.142897325713,-348.39999967085714,834.4000031542857,-146.94057112822858,-2353.314285851429,-30.444456689874272,-3812.628619977143,-9071.657104731432,-324.68857298377145,-1.76645712928,-0.4785714215771426,1764.80001152,-22.910285962514287,-5.077999965165717,127.06286090057142,-44.859999976685714,-2552.4285690285715,-29.840570886857144
"(2012, 300088, 1)",2669.0856713600006,-5532.885116933027,-79749.25703314284,-55.14857232,1718.8285744457144,-80.17542978514285,-1906.9714669714294,23.70140009216,-10131.571573120003,-28969.914652297142,-589.5785777810287,3.753800010422858,2.333285722788572,4764.628579108572,-12.417714285714286,-7.982542823954283,-317.25714033371423,-177.21942857142852,283.8971468068572,-66.9482867058286
"(2012, 300090, 1)",-1836.7142857142858,-2493.7442857142855,-47360.857142857145,-80.9,202.28571428571422,-50.13714285714285,-1040.7142857142858,-29.85542857142857,-5594.5714285714275,-19781.428571428572,-302.5442857142857,-1.404,-3.446428571428572,1086.5714285714284,-8.431428571428572,-6.293571428571429,-214.39999999999998,-114.70571428571427,119.31428571428572,-34.79571428571429
"(2012, 300091, 1)",-645.2857475942865,-766.0943108404003,-14135.028797565716,-28.314287281714286,642.4571268,-34.65971511914286,-334.0000262491428,-35.96668689481143,-2851.7143251657135,-2115.7717739942855,-187.94857366891426,-2.279114365097143,-3.2191429704800014,711.7713866514284,-16.23257142857143,-2.9360001659314277,-125.17715660342856,34.43714270902857,-449.3714463725714,-2.9928574133142867
"(2012, 300092, 1)",45.71428247999984,-53.00000211171431,-6689.714216491429,-16.00000065142857,431.99999377714283,-37.65142867411429,-247.71428620000006,-51.110285736400016,-3493.142793097143,-1426.8572070571427,-269.1257105750858,-0.9817142836857138,-0.604571439605714,878.2856920342857,-34.71999945691429,-3.304571439908572,-23.00000743714287,14.839999854971428,-198.51429000285708,-39.93142857868572
"(2012, 300094, 1)",-1570.657143182857,-2137.846003462343,-39482.17144181714,-121.3657144702857,339.0857118971428,-12.80314291685714,-34.40000390857131,3.2244570698971415,-1460.114289188572,-18214.51433858857,-159.8011429982858,1.000342848891429,-0.4276571495885717,1280.79999392,-11.48,-6.984342883417142,-403.74285914057145,-38.91771428571428,-83.02857455542858,14.68285712222857
"(2012, 300100, 1)",822.8570539942848,-11240.666362187372,-92763.37193731428,-208.4857168982857,2152.7999973028573,-137.03085905365717,-2370.4000512857147,-6.97760100829143,-11277.77159946286,-22960.514815845716,-892.4274407413143,4.148971392742856,1.7538285625828571,5837.142859702857,-17.67657170937143,-11.458057222965715,-66.25142957085723,70.65314229245715,686.3199989571428,-84.50571642714286
"(2012, 300101, 1)",1274.2000013257143,-954.9871428571428,-35281.65709513143,-111.62857142857143,57.22857258857141,-18.72599997348572,-5.285710971428557,9.371571610028571,-1045.4570962914286,-14051.428532485716,-9.553426040971416,1.0980000074571432,-0.9540857088171433,1322.6571431885714,-1.1965711004571427,-6.065628552039999,-354.47142857142865,-117.56971419622857,95.47142857142858,10.224000051371428
"(2012, 300102, 1)",124.1714285714288,-128.57485714285718,-23538.457142857143,-4.457142857142848,532.8571428571429,-7.571428571428566,-89.65714285714284,0.9634285714285795,-260.57142857142844,3128.2857142857156,-40.67714285714288,0.7897142857142863,-0.10628571428571432,1370.857142857143,-8.297142857142855,-0.6888571428571422,44.542857142857144,-67.92857142857143,-133.0857142857143,11.072000000000001
"(2012, 300106, 1)",-392.17145427428613,-2053.6440197283996,-16855.88572076,-138.19428648514284,103.82857223428573,-58.216572224514294,-1399.371447057143,-1.8327423576685717,-5650.228629617144,-27887.885895262865,-281.18000222091433,0.9883428708800004,-0.848971426051429,1326.1142884457142,-6.004571111885714,-6.494228524057141,-332.06857149142866,8.932571747942855,144.60000011942856,-22.93371476108571
"(2012, 300107, 1)",454.4,58.41542857142856,-16747.14285714286,29.84,334.8571428571429,4.48,221.14285714285717,9.740285714285715,316.57142857142856,3190.4571428571426,43.44457142857143,0.7551428571428571,1.03,900.0,2.2114285714285713,0.40342857142857147,90.0,15.0,120.0,9.311428571428571
"(2012, 300113, 1)",2114.857140662857,-1041.6928574096,-36696.11430299428,-80.72857151085714,568.6857129828572,4.006857007771423,315.1714253485716,1.7025421690971356,-1698.0000241371436,-11045.08575453714,-35.5042882816,1.4802571277028576,-0.17671429140571426,2460.9428506971426,-11.787429018514286,-7.675571472182856,-290.32285808228573,-95.16000022217142,285.2428565874286,23.4385713744
"(2012, 300119, 1)",837.7142886857155,-2033.1428576763433,-17629.999846125713,-18.285714450285724,1700.0000017428572,-32.11999995017143,360.7428664914287,15.828000512965723,-2105.1427078914285,9850.857237925717,-139.49713468840002,2.546000021822858,0.7534285842685717,3793.71428104,-17.77714178228571,2.236285766828571,332.9999981211429,57.614285933371434,-460.2571439405714,32.002857287828576
"(2012, 300129, 1)",-3636.0570500285703,-6370.501487324058,-100075.17187006856,-389.1628534514285,674.4000266000003,-190.6011404522858,-3454.571324342857,-177.47897112782857,-14934.742560742856,-51316.68451294284,-1209.042845066686,-1.2210856583714307,-6.247542787114286,4617.4286078000005,-57.879999999999995,-21.741428457971427,-1256.9028189257142,-201.88799992399998,57.982872777142916,-94.31371239657145
"(2012, 300130, 1)",-5784.857271428571,-6687.041183298916,-78657.3148220057,-563.6114325011429,-129.71431200000006,-219.31428686228577,-3748.3428846714296,-163.80200115505713,-7237.714296268572,-33657.71460699429,-1446.5342828832572,-8.552285814331427,-8.723143181777145,-277.4286189371428,-59.91428454714286,-23.278571504891428,-1440.942889073714,-59.400000573885734,-3326.3714364079997,-87.35714128445716
"(2012, 300138, 1)",-1625.1428525942856,-1817.9885415438284,-26842.28539085714,-201.37142588914284,-985.142837925714,-59.33714232302857,-1415.4285432285715,-59.542856510217135,-3450.8571035828572,-37709.14218984571,-155.1199987654286,-3.337714234491428,-7.470857061017143,-288.5713943714286,-4.9714285714285715,-16.242856885342857,-894.6856970440001,-0.7257141011999995,-599.3142689411429,-23.125714098914287
"(2012, 300139, 1)",-8492.571423908574,-493.7257066386285,-17831.999864502857,-78.28571316114284,-147.99999369142847,-14.919999851885713,-3170.857137097143,-1.6519998485942864,-1746.2856991999997,-13938.28549046857,-49.7028567232,0.2211428659200001,-1.3308571121371429,633.1428590628572,-5.52,-5.41428563392,-276.45713816685713,-32.65142847542857,-147.48571365485708,-25.377142791314284
"(2012, 300142, 1)",-9932.28572768,-5888.663704591313,-95358.8284528286,-571.1771438171428,-1328.8571477428573,-253.09714319257142,-8283.94287017143,-355.98925870408567,-25287.71437054858,-71826.11451300001,-2068.8100042657716,-13.43194287474286,-14.165142778942856,-12433.08572297143,-170.98400162857143,-39.87068590374286,-1565.942857142857,-231.75485741428577,-2030.7657147742857,-58.50342867948571
"(2012, 300143, 1)",-2326.7428601600004,-584.8502857142857,-26263.77146066285,-148.5457142857143,185.71428516571427,-61.92342880457143,-1194.8000049371426,-59.500229866057154,-5825.0286164114295,-9123.314333714283,-383.3245764425143,-1.7914285991314278,-2.3705142920228566,305.028564297143,-45.84000089417143,-4.993714361965716,-194.0228571428571,-83.917714656,-918.2857143131428,-6.676571513599999
"(2012, 300144, 1)",-1088.2857197142857,-406.65143068314285,-7288.285724057145,-29.657143508571426,123.14284899999996,-34.911428718,-207.14286311428577,-39.2351431796,-1277.1428701714285,-2136.0001286571423,-97.82857190628573,-1.215714296028571,-2.5648571629428565,275.9999772,-6.814285714285713,-2.1982857577142862,-106.34286458,5.654285421142857,-183.17143285999998,-17.500000092285717
"(2012, 300149, 1)",-2569.2056833428574,-1549.8724356294285,-38015.95970631429,-228.79999647142859,-1124.7999712285714,-40.099713938285724,-1261.485697457143,-51.593942404399996,-4617.714248257143,-38855.382315914285,-216.6542843734286,-3.469422818057143,-7.237999891971429,-227.3142759428572,-12.459428571428571,-14.901428379799999,-1355.639961837143,-75.03571399799999,-240.29999875142852,-26.693485545999998
"(2012, 300150, 1)",3.942852834285759,-206.53428782599997,-9103.542851622859,-23.154286365714285,51.942849439999975,-13.125714298114282,-138.97143349142857,-7.6071428906571406,-777.0857179485711,-1675.3715397828573,-40.7937136548,0.27057142835428594,0.11319998267428577,236.45712032000006,-6.296571292457141,-1.1554857358914286,-133.94286458,-27.122285998857144,-233.81714702914286,-5.526285518285711
"(2012, 300151, 1)",-11324.000026742859,-3253.9757210331427,-69535.11436169143,-737.3714288868572,-1313.8857123657144,-241.57028613120008,-5208.171426774858,-96.37960035245715,-12035.714224137144,-68834.51423730285,-642.9057113906288,-7.0850285920000005,-11.11742863190857,-616.9142851657143,-21.575999456914282,-22.14685712338285,-1761.9085714285716,-129.32571413760002,-3221.5714285714284,-61.074285749942874
"(2012, 300159, 1)",-4773.085828828569,-4160.811455280001,-80465.42918485714,-604.0000012485714,-22.28571428571422,-221.2331446811429,-4380.114300317144,-152.9177168697143,-9423.428632771425,-56979.314349228574,-850.5142908334287,-6.133428701714287,-10.214285989514286,2860.5714285714284,-64.84571428571428,-32.98514290708572,-1272.2285714285715,-74.64571428571426,-3075.6857142857143,-86.38000047771428
"(2012, 300161, 1)",-8989.142857142857,-3515.057142857142,-112305.71428571429,-863.3142857142857,-1941.4285714285716,-295.0342857142857,-6293.657142857142,-214.92285714285714,-21421.714285714286,-103052.57142857145,-1336.3885714285714,-10.174285714285714,-13.498285714285714,391.42857142857156,-126.8714285714286,-43.44114285714286,-1813.7142857142858,-177.14285714285717,-3863.999999999999,-155.5314285714286
"(2012, 300173, 1)",-1554.1428571428569,-1073.9519999999998,-31319.542857142857,-162.01142857142855,-507.71428571428555,-68.18628571428572,-1058.0,-72.57542857142857,-3139.714285714286,-19514.85714285714,-253.37514285714292,-3.0382857142857147,-4.610285714285714,237.71428571428572,-22.17142857142857,-10.708571428571428,-1099.3999999999999,-53.085714285714275,-507.9428571428572,-53.62285714285714
"(2012, 300177, 1)",-6695.999999999998,-6249.656857142856,-90918.42857142857,-691.0,-2306.171428571429,-211.57457142857146,-4075.6285714285714,-200.94674285714288,-9802.285714285714,-81645.08571428571,-843.117142857143,-9.160742857142857,-18.86457142857143,484.8000000000002,-30.97028571428571,-34.762571428571434,-3553.4800000000005,-110.13999999999999,-1908.971428571428,-98.5114285714286
"(2012, 300180, 1)",-5049.14288608,-1007.9828638902857,-18992.00015497143,-215.48571460114286,254.28571428571428,-106.13714331794286,-1563.085717974857,-39.31714350994286,-1759.4285869257146,-7802.285730331429,-129.27428700754285,-2.6480000329142857,-4.461142926674286,468.57142857142856,2.4,-1.8354285840457143,75.0,6.085714285714285,-1313.142857142857,-12.685714406400002
"(2012, 300201, 1)",-10867.885701394287,-5184.885141244344,-107377.77142061715,-1356.2857133257141,-1431.8857142857141,-391.25314269531435,-7238.800000000001,-137.25617142857146,-8965.714285714286,-124947.99993554287,-565.399999676343,-6.117142857142859,-12.399714285714285,3016.8,-24.233142857142866,-41.878571428571426,-2945.3085714285717,14.231428571428566,-6454.285714285715,-65.4817142857143
"(2012, 300204, 1)",361.1428512342859,-122.51485752691428,-1417.3143074857153,31.045713936000006,637.7142868628571,8.134857080285713,360.45714267999995,6.2349714179771425,-544.4571595200005,5055.77140596,-16.037715399085727,1.3435428561200005,0.3792000017542856,1226.05714728,-4.251428707200001,1.1074285720914285,46.00571577314285,22.841142878742858,141.38285800057142,11.449142854342858
"(2012, 300207, 1)",-3731.4286095942853,-1506.2457361680001,-41438.00042314286,-193.88571682685716,303.4285589428571,-71.18000075394289,-993.6571579462857,-40.77600095245715,-1707.4286167828573,-16640.000459017145,-195.37143069525712,-1.4708571931428573,-5.127428701760001,1615.9999962,-0.7714285714285714,-7.989714457388571,-316.08572356857144,-17.400000190000007,-794.8000012485713,-12.6114288224
"(2012, 300208, 1)",2772.6856438342857,-459.3851428804569,-23038.51445585715,6.777139853714289,2990.6857156685714,-29.107431387714257,897.8285538457139,-118.57628885609142,-7149.428571662858,13809.085553617144,-772.5177223121711,0.440628460000001,-1.5146857317714257,5691.085723531429,-99.49428651914286,-7.488114482497144,-17.11428066742849,112.98114285902857,-274.50287318000005,-59.88686078388574
"(2012, 300209, 1)",-9148.228577462858,-1376.3104005334856,-33518.04578450286,-483.39428587885715,209.71428173714276,-201.72571486308573,-3079.8285776000002,-49.96857269083429,-3692.571475748571,-23844.342964800002,-305.1920049042286,-3.5988571868799992,-2.9685714454400003,648.5714217142857,-9.942857732571426,-7.032571529508569,14.371426692571418,-60.23142869211429,-3166.6571444068572,-40.242858326400004
"(2012, 300225, 1)",3990.9714285714285,492.26217142857143,-38640.61714285715,95.66857142857143,1194.2857142857142,42.81257142857143,820.6285714285714,34.79057142857143,1247.4857142857145,17972.514285714286,60.84171428571429,3.2145714285714293,2.3202857142857143,2642.057142857143,-0.3857142857142861,3.0191428571428576,181.54285714285714,-134.9017142857143,214.73142857142858,27.361714285714285
"(2012, 300227, 1)",-401.1428853257139,-301.465374746743,-23679.691515382856,-59.24800140571429,734.8571453257143,-33.232572031314305,-257.2000100800001,-9.435428561965715,-452.2857378057147,3739.9999577599992,-55.057144375314294,0.2959999897828576,-0.446857142377143,1755.42858096,-2.931428707200002,-0.03657143460571444,108.22857518628571,-38.5485713888,-571.3142947725715,14.114285658057142
"(2012, 310005, 1)",2778.4571428571426,-4312.220000000001,-19070.85714285714,-916.6685714285715,895.9714285714285,-60.89085714285713,603.9142857142858,22.780457142857145,812.7428571428572,1297.0857142857167,-591.7034285714285,2.782285714285714,0.14731428571428573,2568.4,5.714285714285714,-1.3733714285714287,-129.84285714285716,49.86514285714286,184.46857142857144,20.118000000000002
"(2012, 310006, 1)",-10429.428600365718,-1885.6428638902858,-83222.85729782857,-131.5714288868572,930.2857142857142,-89.88857188937146,-770.8000036891431,-124.01257208137136,-9088.000015497144,-23591.428587474293,-919.6857155789717,-2.546285747199999,-4.173714355245714,3660.0,-82.74857142857142,-17.079428584045715,-653.3142857142857,-223.9714285714286,-178.45714285714268,-18.32000012068572
"(2012, 310009, 1)",-186.28571428571422,-281.356,-22709.257142857143,-25.75999999999999,566.8571428571429,-5.194285714285712,355.7142857142858,19.346857142857147,388.2857142857142,-5525.714285714283,-45.848571428571404,2.129714285714286,0.8131428571428576,1932.0,-2.7428571428571438,-3.057142857142857,-325.1428571428571,-64.24000000000001,74.91428571428574,13.051428571428572
"(2012, 310018, 1)",707.9714285714276,66.82714285714286,-23219.14285714286,56.51428571428571,1398.5714285714284,-17.85200000000001,902.1714285714286,-46.185428571428574,-1025.4285714285716,6709.942857142856,-232.72428571428577,0.790285714285714,2.665714285714285,3163.142857142857,-22.799999999999997,-4.064,107.14285714285717,-47.92857142857143,212.80000000000004,5.539999999999992
"(2012, 310020, 1)",-7243.714285714286,-1320.5599999999997,-81700.28571428571,7.34285714285717,797.7142857142857,-103.07714285714289,-808.285714285714,-211.31057142857145,-7869.428571428571,-309.1428571428587,-772.3428571428572,-10.536857142857142,-16.059142857142856,2400.0,-54.671428571428564,-6.7299999999999995,189.34285714285716,-145.4257142857143,245.48571428571427,-53.55428571428571
"(2012, 310021, 1)",-2041.5714285714294,-927.8299999999999,-45105.71428571429,-135.98571428571427,413.2857142857142,-99.96714285714287,-591.0,-33.43900000000001,-3461.4285714285725,-32362.142857142855,-289.73285714285714,1.1217142857142859,-2.3902857142857146,2889.0,-43.64285714285714,-17.040714285714287,-861.8000000000002,-48.47428571428573,120.72857142857146,-50.81
"(2012, 310024, 1)",4713.714285714286,-207.97142857142853,-58588.571428571435,-45.82857142857145,1508.0,-26.940000000000012,694.5714285714287,-15.673714285714297,-1442.2857142857156,-3695.428571428565,-231.12,3.200000000000001,2.017142857142858,4774.285714285714,-47.27142857142857,-8.729142857142854,-80.42857142857144,-243.42857142857144,66.62857142857149,-23.32857142857145
"(2012, 310028, 1)",2399.8571401142854,-797.2557148342858,-37811.57153197714,-68.5,702.5714269257146,-69.20000096000001,-1287.4286399999996,11.936285330285713,-83.42864603428552,-17101.714390491426,-49.192861558857146,2.635999967085714,0.10685714011428615,3719.7142774857143,9.171428434285716,-11.09057146422857,-538.4571428571429,-62.09714422857144,305.971428544,26.459999725714287
